PassengerId,Passenger_No,Passenger_group,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
7711_01,01,7711,Earth,False,D/241/P,D,P,DP,TRAPPIST-1e,24.0,21-40,False,0.0,82.0,0.0,1624.0,77.0,1701.0,Jihoton Muspereed,False
7712_01,01,7712,Europa,False,A/93/S,A,S,AS,TRAPPIST-1e,25.0,21-40,True,1.0,4298.0,0.0,0.0,2.0,3.0,Alphact Gealter,True
7713_01,01,7713,Europa,True,B/296/S,B,S,BS,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Nusoton Nairconed,True
7714_01,01,7714,Earth,False,G/1239/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,0.0,28.0,62.0,24.0,1686.0,1710.0,Morrie Shieldson,False
7715_01,01,7715,Earth,False,F/1605/P,F,P,FP,55 Cancri e,18.0,0-20,False,1.0,5.0,305.0,347.0,0.0,348.0,Denny Sterson,False
7716_01,01,7716,Europa,True,E/500/P,E,P,EP,55 Cancri e,49.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Marazha Panspic,True
7717_01,01,7717,Earth,False,G/1240/P,G,P,GP,TRAPPIST-1e,64.0,60+,False,0.0,0.0,0.0,563.0,344.0,907.0,Gerek Hultz,False
7719_01,01,7719,Mars,True,E/506/S,E,S,ES,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pon Leste,True
7720_01,01,7720,Earth,False,F/1606/P,F,P,FP,55 Cancri e,53.0,41-60,False,0.0,0.0,754.0,46.0,0.0,46.0,Eilan Russelloyd,False
7721_01,01,7721,Mars,False,D/242/P,D,P,DP,TRAPPIST-1e,27.0,21-40,False,83.0,0.0,2621.0,5.0,0.0,88.0,Shog Khaf,True
7723_01,01,7723,Europa,True,B/254/P,B,P,BP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Sheleb Conate,True
7724_01,01,7724,Mars,False,F/1472/S,F,S,FS,TRAPPIST-1e,25.0,21-40,False,338.0,319.0,32.0,15.0,0.0,353.0,Kris Trad,False
7727_01,01,7727,Earth,False,E/507/S,E,S,ES,55 Cancri e,33.0,21-40,False,0.0,0.0,0.0,436.0,224.0,660.0,Iree Hurchrisong,True
7728_01,01,7728,Europa,False,C/289/S,C,S,CS,TRAPPIST-1e,27.0,21-40,False,0.0,9.0,0.0,40.0,7621.0,7661.0,Alhail Cabraseed,False
7729_01,01,7729,Europa,True,C/251/P,C,P,CP,55 Cancri e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Winons Unprive,True
7731_01,01,7731,Europa,True,B/255/P,B,P,BP,55 Cancri e,39.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Keidus Suarging,True
7736_01,01,7736,Mars,False,E/502/P,E,P,EP,TRAPPIST-1e,27.0,21-40,False,1730.0,0.0,379.0,5.0,0.0,1735.0,Wins Stik,False
7738_01,01,7738,Mars,True,F/1476/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Graven Blie,True
7739_01,01,7739,Earth,False,F/1609/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,60.0,48.0,0.0,0.0,500.0,560.0,Herita Brookenson,False
7741_01,01,7741,Earth,False,G/1252/S,G,S,GS,TRAPPIST-1e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Lilly Matts,False
7741_02,02,7741,Earth,False,E/508/S,E,S,ES,TRAPPIST-1e,24.0,21-40,False,9.0,769.0,9.0,0.0,0.0,9.0,Jilla Matts,False
7742_01,01,7742,Mars,True,F/1477/S,F,S,FS,TRAPPIST-1e,41.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Wifts Nake,True
7742_02,02,7742,Mars,True,F/1477/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Croo Nake,True
7743_01,01,7743,Earth,False,G/1244/P,G,P,GP,TRAPPIST-1e,63.0,60+,False,0.0,243.0,0.0,777.0,0.0,777.0,Jilley Alshipson,False
7744_01,01,7744,Europa,False,B/298/S,B,S,BS,TRAPPIST-1e,19.0,0-20,False,0.0,4534.0,0.0,617.0,1156.0,1773.0,Weznif Prearright,False
7744_02,02,7744,Europa,True,B/298/S,B,S,BS,TRAPPIST-1e,39.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Axinon Prearright,True
7746_01,01,7746,Europa,True,G/160/P,G,P,GP,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Antinon Patoetic,True
7747_01,01,7747,Mars,False,F/1611/P,F,P,FP,TRAPPIST-1e,41.0,41-60,False,688.0,31.0,1880.0,0.0,0.0,688.0,Supix Dal,False
7748_01,01,7748,Europa,False,A/94/S,A,S,AS,TRAPPIST-1e,44.0,41-60,False,18.0,1451.0,0.0,279.0,64.0,361.0,Alamin Obsentork,False
7748_02,02,7748,Europa,False,A/94/S,A,S,AS,TRAPPIST-1e,39.0,21-40,True,0.0,395.0,0.0,1012.0,1080.0,2092.0,Almino Obsentork,False
7749_01,01,7749,Mars,True,D/244/P,D,P,DP,55 Cancri e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Shood Pie,True
7749_02,02,7749,Mars,False,D/244/P,D,P,DP,TRAPPIST-1e,37.0,21-40,False,416.0,56.0,1912.0,0.0,0.0,416.0,Dynx Pie,False
7751_01,01,7751,Europa,True,C/252/P,C,P,CP,55 Cancri e,41.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Mesatik Retefule,True
7752_01,01,7752,Earth,False,F/1480/S,F,S,FS,PSO J318.5-22,18.0,0-20,False,0.0,0.0,0.0,746.0,1.0,747.0,Hery Berreranks,False
7753_01,01,7753,Earth,True,G/1245/P,G,P,GP,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Noria Puckenton,False
7754_01,01,7754,Europa,False,B/299/S,B,S,BS,55 Cancri e,55.0,41-60,False,1.0,2670.0,34.0,542.0,1339.0,1882.0,Mothab Imotive,True
7755_01,01,7755,Earth,True,E/503/P,E,P,EP,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jonard Mullericer,True
7757_01,01,7757,Europa,True,B/300/S,B,S,BS,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Lowerrudy,True
7757_02,02,7757,Europa,False,B/300/S,B,S,BS,TRAPPIST-1e,43.0,41-60,False,0.0,8948.0,0.0,153.0,872.0,1025.0,Dyonevi Capplid,True
7760_01,01,7760,Earth,False,G/1253/S,G,S,GS,PSO J318.5-22,32.0,21-40,False,0.0,494.0,0.0,0.0,213.0,213.0,Ricke Coolerson,False
7761_01,01,7761,Earth,False,F/1612/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,1.0,0.0,0.0,237.0,553.0,791.0,Benja Watsongley,True
7761_02,02,7761,Earth,True,G/1246/P,G,P,GP,55 Cancri e,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stevey Water,True
7763_01,01,7763,Earth,False,G/1254/S,G,S,GS,55 Cancri e,14.0,0-20,False,325.0,0.0,19.0,506.0,2.0,833.0,Dessie Lewinez,False
7764_01,01,7764,Earth,False,F/1613/P,F,P,FP,TRAPPIST-1e,24.0,21-40,False,1405.0,0.0,14.0,2.0,163.0,1570.0,Maryn Saundez,False
7767_01,01,7767,Earth,True,G/1257/S,G,S,GS,PSO J318.5-22,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Curtle Oconley,True
7768_01,01,7768,Earth,False,F/1484/S,F,S,FS,TRAPPIST-1e,14.0,0-20,False,0.0,268.0,239.0,127.0,0.0,127.0,Vivia Ocherman,True
7769_01,01,7769,Earth,False,E/504/P,E,P,EP,TRAPPIST-1e,20.0,0-20,False,98.0,499.0,0.0,142.0,52.0,292.0,Tonyan Mclarseney,False
7770_01,01,7770,Earth,False,G/1258/S,G,S,GS,TRAPPIST-1e,17.0,0-20,False,527.0,124.0,37.0,290.0,30.0,847.0,Candyn Oneiles,False
7770_02,02,7770,Earth,False,F/1485/S,F,S,FS,55 Cancri e,20.0,0-20,False,748.0,0.0,0.0,0.0,487.0,1235.0,Jerrye Oneiles,False
7771_01,01,7771,Earth,False,G/1259/S,G,S,GS,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,692.0,18.0,0.0,18.0,Feline Cofferson,True
7773_01,01,7773,Earth,True,G/1248/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Fayey Stephend,True
7774_01,01,7774,Mars,False,D/245/P,D,P,DP,55 Cancri e,67.0,60+,False,1146.0,16.0,39.0,0.0,518.0,1664.0,Lar Kinad,True
7775_01,01,7775,Europa,False,C/253/P,C,P,CP,55 Cancri e,28.0,21-40,False,7.0,489.0,0.0,4.0,6027.0,6038.0,Alraium Disivering,False
7776_01,01,7776,Europa,False,D/246/P,D,P,DP,TRAPPIST-1e,57.0,41-60,False,0.0,412.0,0.0,5491.0,234.0,5725.0,Pollum Craleve,False
7777_01,01,7777,Earth,True,G/1249/P,G,P,GP,PSO J318.5-22,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Camie Meleon,True
7778_01,01,7778,Mars,False,F/1486/S,F,S,FS,TRAPPIST-1e,34.0,21-40,False,1199.0,33.0,346.0,0.0,0.0,1199.0,Hammet Saste,False
7778_02,02,7778,Mars,True,E/510/S,E,S,ES,TRAPPIST-1e,17.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cinst Saste,False
7780_01,01,7780,Earth,False,F/1614/P,F,P,FP,55 Cancri e,33.0,21-40,False,0.0,53.0,615.0,9.0,0.0,9.0,Therly Mcmahoney,True
7782_01,01,7782,Europa,False,C/291/S,C,S,CS,55 Cancri e,33.0,21-40,False,0.0,73.0,31.0,8493.0,9065.0,17558.0,Maiah Pickleve,False
7782_02,02,7782,Europa,False,C/291/S,C,S,CS,TRAPPIST-1e,28.0,21-40,False,0.0,180.0,0.0,778.0,4973.0,5751.0,Azhasim Pickleve,False
7783_01,01,7783,Mars,True,F/1487/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Tous Wate,True
7784_01,01,7784,Mars,True,F/1615/P,F,P,FP,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Cray Berte,True
7785_01,01,7785,Earth,False,G/1261/S,G,S,GS,TRAPPIST-1e,13.0,0-20,False,406.0,0.0,52.0,0.0,387.0,793.0,Luise Bucklandez,False
7786_01,01,7786,Earth,False,F/1616/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,45.0,3372.0,3417.0,Stelle Adkinson,False
7787_01,01,7787,Europa,False,B/301/S,B,S,BS,55 Cancri e,39.0,21-40,False,258.0,1541.0,0.0,0.0,621.0,879.0,Polari Cousel,False
7787_02,02,7787,Europa,True,G/160/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Sular Cousel,True
7788_01,01,7788,Earth,False,F/1488/S,F,S,FS,PSO J318.5-22,43.0,41-60,False,0.0,0.0,110.0,538.0,0.0,538.0,Julin Guerson,False
7789_01,01,7789,Earth,False,F/1489/S,F,S,FS,TRAPPIST-1e,32.0,21-40,False,0.0,368.0,0.0,304.0,741.0,1045.0,Pattie Whitledges,False
7790_01,01,7790,Earth,True,F/1490/S,F,S,FS,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pold Casty,False
7790_02,02,7790,Mars,False,F/1490/S,F,S,FS,55 Cancri e,45.0,41-60,False,810.0,0.0,132.0,198.0,0.0,1008.0,Wifel Casty,False
7790_03,03,7790,Mars,True,F/1490/S,F,S,FS,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Grawk Casty,True
7791_01,01,7791,Earth,False,F/1491/S,F,S,FS,55 Cancri e,64.0,60+,False,19.0,261.0,208.0,0.0,214.0,233.0,Nadie Owerson,False
7793_01,01,7793,Earth,False,F/1617/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,2141.0,2141.0,Isa Anthompson,False
7797_01,01,7797,Earth,False,E/506/P,E,P,EP,TRAPPIST-1e,44.0,41-60,False,358.0,303.0,0.0,0.0,131.0,489.0,Paulie Powenoble,False
7800_01,01,7800,Earth,True,G/1251/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Alvira Potterry,True
7801_01,01,7801,Earth,False,G/160/P,G,P,GP,55 Cancri e,21.0,21-40,False,1720.0,2337.0,0.0,1.0,335.0,2056.0,Eliana Coopezmaney,False
7802_01,01,7802,Mars,False,F/1620/P,F,P,FP,TRAPPIST-1e,33.0,21-40,False,166.0,634.0,419.0,201.0,1178.0,1545.0,Backse Pead,False
7803_01,01,7803,Earth,False,G/1253/P,G,P,GP,55 Cancri e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stenny Tranklinay,False
7803_02,02,7803,Earth,True,G/1253/P,G,P,GP,55 Cancri e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Nathy Tranklinay,True
7805_01,01,7805,Earth,False,G/1254/P,G,P,GP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Rosiey Hestes,False
7806_01,01,7806,Earth,False,F/1621/P,F,P,FP,55 Cancri e,24.0,21-40,False,0.0,688.0,0.0,0.0,1.0,1.0,Wena Mirezavis,False
7808_01,01,7808,Earth,False,G/1256/P,G,P,GP,TRAPPIST-1e,26.0,21-40,False,0.0,79.0,53.0,0.0,0.0,0.0,Arllia Sweenez,False
7809_01,01,7809,Mars,True,F/1493/S,F,S,FS,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Guts Sty,True
7809_02,02,7809,Mars,True,F/1493/S,F,S,FS,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Rhex Sty,True
7810_01,01,7810,Earth,False,F/1494/S,F,S,FS,TRAPPIST-1e,22.0,21-40,False,769.0,0.0,0.0,1.0,729.0,1499.0,Delley Coopelandez,False
7812_01,01,7812,Mars,False,F/1495/S,F,S,FS,TRAPPIST-1e,26.0,21-40,False,1333.0,0.0,50.0,0.0,0.0,1333.0,Blech Depie,False
7813_01,01,7813,Earth,False,F/1622/P,F,P,FP,TRAPPIST-1e,27.0,21-40,False,0.0,55.0,0.0,740.0,85.0,825.0,Landa Hallahaney,False
7815_01,01,7815,Earth,False,F/1496/S,F,S,FS,PSO J318.5-22,27.0,21-40,False,0.0,605.0,0.0,0.0,0.0,0.0,Jaye Daviddley,True
7816_01,01,7816,Earth,False,F/1497/S,F,S,FS,PSO J318.5-22,37.0,21-40,False,0.0,925.0,0.0,0.0,0.0,0.0,Gordo Mclardson,True
7818_01,01,7818,Earth,True,G/1257/P,G,P,GP,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Joelan Brenney,False
7820_01,01,7820,Earth,False,G/1258/P,G,P,GP,55 Cancri e,24.0,21-40,False,0.0,0.0,809.0,0.0,0.0,0.0,Elanda Lambles,True
7821_01,01,7821,Earth,False,G/1264/S,G,S,GS,TRAPPIST-1e,23.0,21-40,False,535.0,3.0,17.0,0.0,214.0,749.0,Cinda Mcdowns,False
7824_01,01,7824,Earth,False,F/1624/P,F,P,FP,PSO J318.5-22,18.0,0-20,False,0.0,76.0,0.0,993.0,6.0,999.0,Samie Polliamposs,False
7828_01,01,7828,Earth,True,G/1266/S,G,S,GS,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Deckley,False
7829_01,01,7829,Earth,True,G/1267/S,G,S,GS,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Iandy Harmontry,True
7830_01,01,7830,Earth,True,G/1268/S,G,S,GS,PSO J318.5-22,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Briane Belley,True
7830_02,02,7830,Earth,True,G/1268/S,G,S,GS,PSO J318.5-22,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Gordo Belley,True
7830_03,03,7830,Earth,False,G/1268/S,G,S,GS,TRAPPIST-1e,46.0,41-60,False,0.0,0.0,0.0,17.0,655.0,672.0,Willah Belley,False
7830_04,04,7830,Earth,False,G/1268/S,G,S,GS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Eddiey Belley,False
7831_01,01,7831,Mars,False,F/1626/P,F,P,FP,TRAPPIST-1e,16.0,0-20,False,1095.0,0.0,54.0,0.0,0.0,1095.0,,False
7832_01,01,7832,Mars,False,D/228/S,D,S,DS,TRAPPIST-1e,19.0,0-20,False,1823.0,36.0,81.0,0.0,0.0,1823.0,Sumpid Bart,False
7833_01,01,7833,Europa,False,B/305/S,B,S,BS,55 Cancri e,34.0,21-40,False,0.0,3424.0,6.0,2445.0,1128.0,3573.0,Ainkard Spandisket,False
7833_02,02,7833,Europa,False,B/305/S,B,S,BS,TRAPPIST-1e,34.0,21-40,False,11.0,3299.0,0.0,1013.0,15.0,1039.0,Altan Spandisket,True
7834_01,01,7834,Earth,False,G/1269/S,G,S,GS,TRAPPIST-1e,24.0,21-40,False,482.0,967.0,349.0,19.0,0.0,501.0,Monah Cardner,False
7835_01,01,7835,Earth,True,G/1270/S,G,S,GS,PSO J318.5-22,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Craine Hoodgers,False
7837_01,01,7837,Europa,True,B/306/S,B,S,BS,55 Cancri e,44.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Taurah Kiling,True
7837_02,02,7837,Europa,True,B/306/S,B,S,BS,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Caphird Kiling,True
7839_01,01,7839,Earth,False,G/1259/P,G,P,GP,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jilla Leson,False
7840_01,01,7840,Earth,False,F/1500/S,F,S,FS,PSO J318.5-22,18.0,0-20,False,328.0,0.0,0.0,24.0,309.0,661.0,Garlie Warrison,False
7841_01,01,7841,Earth,False,G/1260/P,G,P,GP,PSO J318.5-22,43.0,41-60,False,6.0,25.0,0.0,5250.0,0.0,5256.0,Netty Maynardner,False
7841_02,02,7841,Earth,False,F/1627/P,F,P,FP,PSO J318.5-22,48.0,41-60,False,0.0,0.0,501.0,242.0,0.0,242.0,Elly Maynardner,False
7842_01,01,7842,Mars,False,E/513/S,E,S,ES,TRAPPIST-1e,46.0,41-60,False,52.0,0.0,1185.0,61.0,0.0,113.0,Coves Gepie,True
7843_01,01,7843,Mars,True,G/160/P,G,P,GP,TRAPPIST-1e,75.0,60+,False,0.0,0.0,0.0,0.0,0.0,0.0,Weet Petie,True
7845_01,01,7845,Europa,True,B/307/S,B,S,BS,55 Cancri e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Syrmion Unhearfus,True
7847_01,01,7847,Earth,False,G/1261/P,G,P,GP,TRAPPIST-1e,34.0,21-40,False,0.0,9.0,617.0,0.0,281.0,281.0,Ireene Boyersons,False
7848_01,01,7848,Mars,False,G/160/P,G,P,GP,TRAPPIST-1e,29.0,21-40,False,1052.0,0.0,635.0,0.0,0.0,1052.0,Neypus Pine,False
7848_02,02,7848,Mars,True,F/1501/S,F,S,FS,TRAPPIST-1e,46.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Beass Pine,True
7849_01,01,7849,Earth,False,G/1271/S,G,S,GS,TRAPPIST-1e,22.0,21-40,False,558.0,63.0,0.0,0.0,0.0,558.0,Tonnie Ewisentley,False
7850_01,01,7850,Mars,True,E/514/S,E,S,ES,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Womel Melie,False
7851_01,01,7851,Mars,True,F/1629/P,F,P,FP,TRAPPIST-1e,46.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Ales Cha,True
7852_01,01,7852,Earth,False,E/508/P,E,P,EP,TRAPPIST-1e,15.0,0-20,False,0.0,6.0,0.0,981.0,0.0,981.0,Davisy Folemonley,False
7853_01,01,7853,Earth,False,F/1502/S,F,S,FS,TRAPPIST-1e,42.0,41-60,False,1227.0,773.0,14.0,0.0,0.0,1227.0,Gran Chpie,False
7853_02,02,7853,Mars,False,E/515/S,E,S,ES,TRAPPIST-1e,31.0,21-40,False,166.0,0.0,297.0,835.0,0.0,1001.0,Gon Chpie,False
7853_03,03,7853,Mars,True,F/1502/S,F,S,FS,TRAPPIST-1e,9.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cranch Chpie,True
7856_01,01,7856,Earth,False,F/1503/S,F,S,FS,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,156.0,620.0,776.0,Darrie Contrevins,False
7858_01,01,7858,Earth,False,G/1264/P,G,P,GP,TRAPPIST-1e,21.0,21-40,False,9.0,0.0,0.0,25.0,811.0,845.0,Grette Kramorry,False
7858_02,02,7858,Earth,False,F/1630/P,F,P,FP,55 Cancri e,16.0,0-20,False,0.0,11.0,0.0,863.0,0.0,863.0,Ward Kramorry,False
7858_03,03,7858,Earth,False,F/1630/P,F,P,FP,TRAPPIST-1e,40.0,21-40,False,634.0,60.0,134.0,0.0,0.0,634.0,Tinez Kramorry,False
7859_01,01,7859,Earth,False,F/1504/S,F,S,FS,TRAPPIST-1e,23.0,21-40,False,550.0,0.0,738.0,0.0,0.0,550.0,Shams Jaflé,True
7861_01,01,7861,Earth,True,G/1265/P,G,P,GP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Krisa Wheelez,False
7863_01,01,7863,Earth,False,F/1505/S,F,S,FS,TRAPPIST-1e,17.0,0-20,False,99.0,516.0,1967.0,0.0,6.0,105.0,Tine Popelacruz,True
7864_01,01,7864,Earth,False,F/1506/S,F,S,FS,55 Cancri e,37.0,21-40,False,19.0,443.0,1769.0,0.0,3.0,22.0,Elly Potterry,True
7865_01,01,7865,Europa,True,C/293/S,C,S,CS,PSO J318.5-22,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Celava Secont,True
7865_02,02,7865,Europa,True,C/293/S,C,S,CS,TRAPPIST-1e,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Secont,True
7865_03,03,7865,Europa,True,C/293/S,C,S,CS,55 Cancri e,41.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,True
7866_01,01,7866,Europa,False,C/255/P,C,P,CP,55 Cancri e,43.0,41-60,False,0.0,16856.0,0.0,4344.0,977.0,5321.0,Tabdhib Heeroling,False
7868_01,01,7868,Earth,False,E/517/S,E,S,ES,55 Cancri e,17.0,0-20,False,6256.0,0.0,0.0,1.0,21.0,6278.0,Elly Hayerson,False
7870_01,01,7870,Europa,True,B/257/P,B,P,BP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Caphirk Matimple,True
7871_01,01,7871,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Alendy Stannondez,True
7872_01,01,7872,Earth,False,G/1267/P,G,P,GP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Elancy Wardendez,False
7872_02,02,7872,Earth,False,G/1267/P,G,P,GP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,1714.0,0.0,1714.0,All Sweett,False
7872_03,03,7872,Earth,False,F/1633/P,F,P,FP,TRAPPIST-1e,25.0,21-40,False,131.0,124.0,408.0,196.0,9.0,336.0,Leony Wardendez,False
7872_04,04,7872,Earth,False,G/1267/P,G,P,GP,TRAPPIST-1e,6.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Salley Wardendez,False
7872_05,05,7872,Earth,True,G/1267/P,G,P,GP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Chesty Wardendez,True
7872_06,06,7872,Earth,False,G/1267/P,G,P,GP,PSO J318.5-22,7.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Herita Wardendez,True
7873_01,01,7873,Earth,False,F/1634/P,F,P,FP,TRAPPIST-1e,24.0,21-40,False,569.0,156.0,0.0,12.0,0.0,581.0,Eduana Carpentley,False
7873_02,02,7873,Earth,False,F/1634/P,F,P,FP,TRAPPIST-1e,19.0,0-20,False,0.0,721.0,0.0,25.0,1.0,26.0,Monard Carpentley,True
7875_01,01,7875,Europa,True,B/309/S,B,S,BS,55 Cancri e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Geonkaa Cattyried,True
7877_01,01,7877,Earth,False,G/1268/P,G,P,GP,TRAPPIST-1e,49.0,41-60,False,0.0,1738.0,0.0,19.0,0.0,19.0,Elicia Fultz,False
7878_01,01,7878,Earth,False,G/1269/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,32.0,0.0,673.0,673.0,Vane Nieldsond,False
7879_01,01,7879,Earth,False,G/1270/P,G,P,GP,TRAPPIST-1e,25.0,21-40,False,0.0,478.0,71.0,11.0,162.0,173.0,Stancy Horthy,False
7881_01,01,7881,Earth,False,F/1507/S,F,S,FS,TRAPPIST-1e,46.0,41-60,False,248.0,0.0,0.0,4.0,0.0,252.0,Rald Crosbornes,False
7882_01,01,7882,Earth,True,G/1271/P,G,P,GP,TRAPPIST-1e,33.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Gabrin Coxterez,False
7882_02,02,7882,Earth,False,G/1271/P,G,P,GP,TRAPPIST-1e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Luise Coxterez,True
7883_01,01,7883,Earth,True,G/1272/P,G,P,GP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kenny Deckley,True
7884_01,01,7884,Mars,False,E/512/P,E,P,EP,TRAPPIST-1e,23.0,21-40,False,1610.0,2.0,465.0,0.0,0.0,1610.0,Grioss Cone,False
7885_01,01,7885,Earth,True,G/1273/P,G,P,GP,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tancis Potters,True
7886_01,01,7886,Earth,False,G/1274/P,G,P,GP,TRAPPIST-1e,16.0,0-20,False,0.0,11.0,0.0,8.0,827.0,835.0,Gracey Gaington,False
7888_01,01,7888,Earth,False,E/518/S,E,S,ES,TRAPPIST-1e,29.0,21-40,False,37.0,0.0,644.0,0.0,177.0,214.0,Erie Woodwinez,True
7889_01,01,7889,Europa,True,C/256/P,C,P,CP,PSO J318.5-22,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Halleth Gulcepusy,True
7890_01,01,7890,Earth,False,F/1508/S,F,S,FS,TRAPPIST-1e,58.0,41-60,False,0.0,268.0,0.0,109.0,594.0,703.0,Chrisa Reenez,False
7890_02,02,7890,Earth,True,G/1273/S,G,S,GS,55 Cancri e,17.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Edgary Reenez,True
